[coverage strength]
5
""
Home_click_Compose_menu,ComposeEmail_click_Add_Attachement_menu,AddingAttachement_goBack,ReplyEmail_click_Add_CcBcc_menu,Home_click_Add_account_menu
action,action,action,action,action
