[coverage strength]
5
""
MAP_click_Zoomout_btn,DASHBOARD_click_Map_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn
action,action,action,action,action
