[coverage strength]
6
""
Home_click_Compose_menu,ComposeEmail_click_Add_Attachement_menu,AddingAttachement_goBack,ReplyEmail_click_Discard_menu,Home_click_Add_account_menu,Home_click_Add_account_menu
action,action,action,action,action,action
