[coverage strength]
6
""
SCHEDULE_click_Search_btn,SEARCH_click_Go_btn,SEARCHRESULT_click_Search_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn
action,action,action,action,action,action
