[coverage strength]
5
""
SelectBatchOps_click_Clear_all_selections,ComposeEmail_click_Add_CcBcc_menu,UnifiedInboxSelected_click_AllStar_btn_2,UnifiedInbox_click_Select_all_menu,Home_click_Batch_Ops_menu,UnifiedInbox_click_Compose_menu,UnifiedInboxSelected_click_Close_btn_3
action,action,action,action,action,action,action
