[coverage strength]
5
""
Home_click_Accounts_menu,Home_click_Add_account_menu,Home_click_More_menu,HomeSettings_click_Settings_Import_Export_submenu,IESettings_click_Export_settings_list_0,ExportStatus_click_OK_btn
action,action,action,action,action,action
