[coverage strength]
6
""
Home_click_Accounts_menu,Home_click_Check_email_menu,Home_click_Search_menu,SearchEmail_click_Go,Home_click_Batch_Ops_menu,Home_click_Batch_Ops_menu
action,action,action,action,action,action
