[coverage strength]
3
""
UnifiedInbox_click_Compose_menu,ReplyEmail_click_Save_as_draft_meu,Home_click_Batch_Ops_menu,SelectBatchOps_click_Clear_all_selections,ComposeEmail_click_Add_Attachement_menu,AddingAttachement_goBack
action,action,action,action,action,action
