[coverage strength]
5
""
DASHBOARD_click_Sandbox_btn,SANDBOX_click_Search_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn
action,action,action,action,action
