[coverage strength]
4
""
SCHEDULE_go_Back,SCHEDULE_click_Whaton,STARRED_click_Sandbox_tab,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Starred_btn
action,action,action,action,action
