[coverage strength]
3
""
STARRED_click_Sessions_tab,SCHEDULE_scroll_Down,DASHBOARD_click_Schedule_btn,SCHEDULE_go_Back,DASHBOARD_click_Starred_btn
action,action,action,action,action
