[coverage strength]
2
""
Home_click_Batch_Ops_menu,ComposeEmail_click_Add_Attachement_menu,SelectBatchOps_click_Clear_all_selections,AddingAttachement_goBack,UnifiedInbox_click_Compose_menu,ReplyEmail_click_Save_as_draft_meu
