[coverage strength]
5
""
ComposeEmail_click_Save_as_draft_meu,UnifiedInboxSelected_click_Close_btn_3,UnifiedInboxSelected_click_AllStar_btn_2,UnifiedInbox_click_Select_all_menu,Home_click_Batch_Ops_menu,UnifiedInbox_click_Compose_menu,ComposeEmail_click_Add_CcBcc_menu,SelectBatchOps_click_Mark_selected_unread
action,action,action,action,action,action,action,action
