[coverage strength]
6
""
STARRED_click_Sessions_tab,DASHBOARD_click_Map_btn,MAP_click_Home_btn,DASHBOARD_click_Starred_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn
action,action,action,action,action,action
