[coverage strength]
6
""
STARRED_click_Sessions_tab,SCHEDULE_go_Back,SCHEDULE_scroll_Up,DASHBOARD_click_Starred_btn,DASHBOARD_click_Schedule_btn,DASHBOARD_click_Schedule_btn
action,action,action,action,action,action
